index,ano,data,rodada,time,tecnico,colocacao,gols,total_gols,gols_outro_time,dif_gols,derrota,empate,vitoria
6834,2020,2020-11-01,19,São Paulo,Fernando Diniz,3.0,4.0,5.0,1.0,3.0,0,0,1
6838,2020,2020-11-02,19,Atlético-MG,Jorge Sampaoli,4.0,0.0,3.0,3.0,-3.0,1,0,0
6840,2020,2020-11-07,20,Sport Recife,Jair Ventura,10.0,0.0,0.0,0.0,0.0,0,1,0
6843,2020,2020-11-08,20,Corinthians,Vágner Mancini,12.0,1.0,2.0,1.0,0.0,0,1,0
6844,2020,2020-11-08,20,Palmeiras,Abel Ferreira,8.0,1.0,1.0,0.0,1.0,0,0,1
6846,2020,2020-11-08,20,Flamengo,Domènec Torrent,3.0,0.0,4.0,4.0,-4.0,1,0,0
6847,2020,2020-11-08,20,Botafogo,Flávio Tenius,16.0,0.0,1.0,1.0,-1.0,1,0,0
6849,2020,2020-11-09,20,Grêmio,Renato Gaúcho,7.0,1.0,1.0,0.0,1.0,0,0,1
6851,2020,2020-11-14,21,Internacional,Abel Braga,2.0,0.0,2.0,2.0,-2.0,1,0,0
6853,2020,2020-11-14,21,São Paulo,Fernando Diniz,1.0,3.0,5.0,2.0,1.0,0,0,1
6854,2020,2020-11-14,21,Atlético-MG,Jorge Sampaoli,3.0,2.0,3.0,1.0,1.0,0,0,1
6863,2020,2020-11-22,22,Palmeiras,Abel Ferreira,6.0,0.0,1.0,1.0,-1.0,1,0,0
6865,2020,2020-11-22,22,Atlético-MG,Jorge Sampaoli,2.0,2.0,4.0,2.0,0.0,0,1,0
6868,2020,2020-11-22,22,Grêmio,Renato Gaúcho,5.0,0.0,0.0,0.0,0.0,0,1,0
6870,2020,2020-11-26,23,Botafogo,Emiliano Ramón Díaz,19.0,1.0,3.0,2.0,-1.0,1,0,0
6871,2020,2020-11-26,23,Corinthians,Vágner Mancini,15.0,1.0,1.0,0.0,1.0,0,0,1
6873,2020,2020-11-28,23,Sport Recife,Jair Ventura,16.0,2.0,6.0,4.0,-2.0,1,0,0
6875,2020,2020-11-28,23,São Paulo,Fernando Diniz,1.0,3.0,4.0,1.0,2.0,0,0,1
6876,2020,2020-11-29,23,Internacional,Abel Braga,5.0,0.0,0.0,0.0,0.0,0,1,0
6879,2020,2021-01-29,23,Flamengo,Rogério Ceni,3.0,4.0,6.0,2.0,2.0,0,0,1
6880,2020,2020-12-03,24,Corinthians,Vágner Mancini,11.0,0.0,0.0,0.0,0.0,0,1,0
6881,2020,2020-12-05,24,Flamengo,Rogério Ceni,3.0,1.0,1.0,0.0,1.0,0,0,1
6882,2020,2020-12-05,24,Palmeiras,Abel Ferreira,4.0,2.0,4.0,2.0,0.0,0,1,0
6887,2020,2020-12-06,24,Sport Recife,Jair Ventura,16.0,0.0,1.0,1.0,-1.0,1,0,0
6888,2020,2020-12-06,24,Internacional,Abel Braga,5.0,2.0,4.0,2.0,0.0,0,1,0
6890,2020,2020-12-12,25,Atlético-MG,Jorge Sampaoli,3.0,1.0,1.0,0.0,1.0,0,0,1
6892,2020,2020-12-12,25,Botafogo,Eduardo Barroca,19.0,1.0,3.0,2.0,-1.0,1,0,0
6895,2020,2020-12-13,25,Grêmio,Renato Gaúcho,4.0,0.0,0.0,0.0,0.0,0,1,0
6897,2020,2020-12-13,25,São Paulo,Fernando Diniz,1.0,0.0,1.0,1.0,-1.0,1,0,0
6901,2020,2020-12-17,26,Atlético-MG,Jorge Sampaoli,3.0,0.0,3.0,3.0,-3.0,1,0,0
6902,2020,2020-12-19,26,Grêmio,Renato Gaúcho,6.0,1.0,2.0,1.0,0.0,0,1,0
6904,2020,2020-12-20,26,Botafogo,Eduardo Barroca,20.0,2.0,3.0,1.0,1.0,0,0,1
6905,2020,2020-12-20,26,Palmeiras,Abel Ferreira,4.0,0.0,2.0,2.0,-2.0,1,0,0
6911,2020,2020-12-26,27,Flamengo,Rogério Ceni,2.0,0.0,0.0,0.0,0.0,0,1,0
6912,2020,2020-12-26,27,Sport Recife,Jair Ventura,15.0,0.0,1.0,1.0,-1.0,1,0,0
6914,2020,2020-12-27,27,São Paulo,Fernando Diniz,1.0,2.0,3.0,1.0,1.0,0,0,1
6915,2020,2020-12-27,27,Corinthians,Vágner Mancini,9.0,2.0,2.0,0.0,2.0,0,0,1
6916,2020,2020-12-27,27,Internacional,Abel Braga,4.0,2.0,3.0,1.0,1.0,0,0,1
6925,2020,2021-01-07,28,São Paulo,Fernando Diniz,1.0,2.0,6.0,4.0,-2.0,1,0,0
6926,2020,2021-01-07,28,Internacional,Abel Braga,4.0,2.0,2.0,0.0,2.0,0,0,1
6928,2020,2021-01-18,28,Corinthians,Vágner Mancini,9.0,0.0,4.0,4.0,-4.0,1,0,0
6930,2020,2021-01-09,29,Palmeiras,Abel Ferreira,5.0,1.0,1.0,0.0,1.0,0,0,1
6932,2020,2021-01-10,29,Grêmio,Renato Gaúcho,6.0,0.0,0.0,0.0,0.0,0,1,0
6937,2020,2021-01-10,29,Botafogo,Eduardo Barroca,19.0,0.0,3.0,3.0,-3.0,1,0,0
6938,2020,2021-01-11,29,Atlético-MG,Jorge Sampaoli,2.0,2.0,4.0,2.0,0.0,0,1,0
6940,2020,2021-01-16,30,Grêmio,Renato Gaúcho,6.0,1.0,2.0,1.0,0.0,0,1,0
6941,2020,2021-01-16,30,Sport Recife,Jair Ventura,15.0,0.0,1.0,1.0,-1.0,1,0,0
6943,2020,2021-01-17,30,Botafogo,Eduardo Barroca,19.0,1.0,3.0,2.0,-1.0,1,0,0
6944,2020,2021-01-17,30,São Paulo,Fernando Diniz,1.0,1.0,2.0,1.0,0.0,0,1,0
6948,2020,2021-01-19,30,Flamengo,Rogério Ceni,4.0,3.0,3.0,0.0,3.0,0,0,1
6949,2020,2021-01-28,30,Corinthians,Vágner Mancini,9.0,1.0,3.0,2.0,-1.0,1,0,0
6952,2020,2021-01-20,31,Atlético-MG,Jorge Sampaoli,2.0,1.0,2.0,1.0,0.0,0,1,0
6954,2020,2021-01-21,31,Internacional,Abel Braga,3.0,5.0,6.0,1.0,4.0,0,0,1
6956,2020,2021-01-21,31,Palmeiras,Abel Ferreira,5.0,0.0,2.0,2.0,-2.0,1,0,0
6959,2020,2021-01-22,31,Sport Recife,Jair Ventura,15.0,0.0,3.0,3.0,-3.0,1,0,0
6961,2020,2021-01-24,32,Atlético-MG,Jorge Sampaoli,3.0,2.0,5.0,3.0,-1.0,1,0,0
6962,2020,2021-01-24,32,Grêmio,Renato Gaúcho,6.0,1.0,3.0,2.0,-1.0,1,0,0
6963,2020,2021-01-24,32,Flamengo,Rogério Ceni,2.0,1.0,3.0,2.0,-1.0,1,0,0
6964,2020,2021-01-24,32,Palmeiras,Abel Ferreira,5.0,1.0,3.0,2.0,-1.0,1,0,0
6968,2020,2021-01-25,32,Botafogo,Eduardo Barroca,20.0,0.0,2.0,2.0,-2.0,1,0,0
6971,2020,2021-01-31,33,Grêmio,Renato Gaúcho,6.0,1.0,2.0,1.0,0.0,0,1,0
6972,2020,2021-01-31,33,São Paulo,Fernando Diniz,3.0,1.0,3.0,2.0,-1.0,1,0,0
6977,2020,2021-02-02,33,Flamengo,Rogério Ceni,2.0,3.0,3.0,0.0,3.0,0,0,1
6978,2020,2021-02-02,33,Botafogo,Eduardo Barroca,20.0,1.0,2.0,1.0,0.0,0,1,0
6979,2020,2021-02-17,33,Corinthians,Vágner Mancini,9.0,0.0,1.0,1.0,-1.0,1,0,0
6984,2020,2021-02-04,34,Atlético-MG,Jorge Sampaoli,3.0,0.0,1.0,1.0,-1.0,1,0,0
6987,2020,2021-02-05,34,Internacional,Abel Braga,1.0,0.0,0.0,0.0,0.0,0,1,0
6988,2020,2021-02-05,34,Sport Recife,Jair Ventura,16.0,1.0,1.0,0.0,1.0,0,0,1
6989,2020,2021-02-20,34,Palmeiras,Abel Ferreira,6.0,1.0,2.0,1.0,0.0,0,1,0
6992,2020,2021-02-07,35,Flamengo,Rogério Ceni,2.0,1.0,2.0,1.0,0.0,0,1,0
6993,2020,2021-02-08,35,Grêmio,Renato Gaúcho,7.0,5.0,7.0,2.0,3.0,0,0,1
6994,2020,2021-02-10,35,Sport Recife,Jair Ventura,14.0,2.0,3.0,1.0,1.0,0,0,1
6997,2020,2021-02-11,35,Atlético-MG,Jorge Sampaoli,3.0,0.0,0.0,0.0,0.0,0,1,0
6999,2020,2021-02-17,35,Palmeiras,Abel Ferreira,6.0,0.0,1.0,1.0,-1.0,1,0,0
7000,2020,2021-02-13,36,Botafogo,Lúcio Flávio,20.0,0.0,2.0,2.0,-2.0,1,0,0
7003,2020,2021-02-14,36,Corinthians,Vágner Mancini,9.0,1.0,3.0,2.0,-1.0,1,0,0
7004,2020,2021-02-14,36,Internacional,Abel Braga,1.0,2.0,2.0,0.0,2.0,0,0,1
7007,2020,2021-02-15,36,São Paulo,Vizolli,4.0,2.0,3.0,1.0,1.0,0,0,1
7012,2020,2021-02-21,37,Atlético-MG,Jorge Sampaoli,4.0,3.0,5.0,2.0,1.0,0,0,1
7013,2020,2021-02-21,37,Internacional,Abel Braga,1.0,1.0,3.0,2.0,-1.0,1,0,0
7019,2020,2021-02-23,37,São Paulo,Vizolli,3.0,0.0,1.0,1.0,-1.0,1,0,0
7020,2020,2021-02-25,38,Flamengo,Rogério Ceni,1.0,1.0,3.0,2.0,-1.0,1,0,0
7023,2020,2021-02-26,38,Grêmio,Renato Gaúcho,6.0,0.0,1.0,1.0,-1.0,1,0,0
7024,2020,2021-02-26,38,Palmeiras,Abel Ferreira,7.0,0.0,2.0,2.0,-2.0,1,0,0
7025,2020,2021-02-26,38,Corinthians,Vágner Mancini,10.0,0.0,0.0,0.0,0.0,0,1,0
7027,2020,2021-02-26,38,Sport Recife,Jair Ventura,14.0,0.0,2.0,2.0,-2.0,1,0,0
7028,2020,2021-02-26,38,Botafogo,Lúcio Flávio,20.0,1.0,3.0,2.0,-1.0,1,0,0
